"File","Line","Function","SourceMode","SourceCase","TargetMode","Assignment","Evidence"
"src\medit.c","1186","medit_parse","","'N'","MEDIT_PARA","OLC_MODE(d)","OLC_MODE(d) = MEDIT_PARA;"
"src\medit.c","1191","medit_parse","","'O'","MEDIT_ROD","OLC_MODE(d)","OLC_MODE(d) = MEDIT_ROD;"
"src\medit.c","1196","medit_parse","","'P'","MEDIT_PETRI","OLC_MODE(d)","OLC_MODE(d) = MEDIT_PETRI;"
"src\medit.c","1201","medit_parse","","'R'","MEDIT_BREATH","OLC_MODE(d)","OLC_MODE(d) = MEDIT_BREATH;"
"src\medit.c","1206","medit_parse","","'S'","MEDIT_SPELL","OLC_MODE(d)","OLC_MODE(d) = MEDIT_SPELL;"
"src\medit.c","1302","medit_parse","","'A'","MEDIT_LOADOUT_EQUIP_VNUM","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_EQUIP_VNUM;"
"src\medit.c","1307","medit_parse","","'B'","MEDIT_LOADOUT_INV_VNUM","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_INV_VNUM;"
"src\medit.c","1312","medit_parse","","'C'","MEDIT_LOADOUT_LOOT_VNUM","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_LOOT_VNUM;"
"src\medit.c","1319","medit_parse","","'D'","MEDIT_LOADOUT_REMOVE_EQUIP","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_EQUIP;"
"src\medit.c","1332","medit_parse","","'E'","MEDIT_LOADOUT_REMOVE_INV","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_INV;"
"src\medit.c","1345","medit_parse","","'F'","MEDIT_LOADOUT_REMOVE_LOOT","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_LOOT;"
"src\medit.c","1377","medit_parse","MEDIT_LOADOUT_EQUIP_VNUM","MEDIT_LOADOUT_EQUIP_VNUM","MEDIT_LOADOUT_EQUIP_SLOT","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_EQUIP_SLOT;"
"src\medit.c","1430","medit_parse","MEDIT_LOADOUT_EQUIP_SLOT","MEDIT_LOADOUT_EQUIP_SLOT","MEDIT_LOADOUT_EQUIP_REPLACE","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_EQUIP_REPLACE;"
"src\medit.c","1516","medit_parse","MEDIT_LOADOUT_INV_VNUM","MEDIT_LOADOUT_INV_VNUM","MEDIT_LOADOUT_INV_COUNT","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_INV_COUNT;"
"src\medit.c","1575","medit_parse","MEDIT_LOADOUT_LOOT_VNUM","MEDIT_LOADOUT_LOOT_VNUM","MEDIT_LOADOUT_LOOT_CHANCE","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LOADOUT_LOOT_CHANCE;"
"src\medit.c","1838","medit_parse","MEDIT_STR","MEDIT_STR","MEDIT_STR_ADD","OLC_MODE(d)","OLC_MODE(d) = MEDIT_STR_ADD;"
"src\medit.c","1935","medit_parse","MEDIT_LEVEL","MEDIT_LEVEL","MEDIT_LEVEL_AUTOFILL_CONFIRM","OLC_MODE(d)","OLC_MODE(d) = MEDIT_LEVEL_AUTOFILL_CONFIRM;"
"src\medit.c","1984","medit_parse","MEDIT_DELETE","MEDIT_DELETE","MEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = MEDIT_MAIN_MENU;"
"src\modify.c","305","exdesc_string_cleanup","STRINGADD_ACTION","STRINGADD_ACTION","CON_MENU","STATE(d)","STATE(d) = CON_MENU;"
"src\msgedit.c","371","copy_message_strings","","","CON_MSGEDIT","STATE(d)","STATE(d) = CON_MSGEDIT;"
"src\msgedit.c","430","msgedit_main_menu","","","MSGEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_MAIN_MENU;"
"src\msgedit.c","447","msgedit_parse","","'1'","MSGEDIT_TYPE","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_TYPE;"
"src\msgedit.c","453","msgedit_parse","","'a'","MSGEDIT_DEATH_CHAR","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_DEATH_CHAR;"
"src\msgedit.c","459","msgedit_parse","","'b'","MSGEDIT_DEATH_VICT","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_DEATH_VICT;"
"src\msgedit.c","465","msgedit_parse","","'c'","MSGEDIT_DEATH_ROOM","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_DEATH_ROOM;"
"src\msgedit.c","471","msgedit_parse","","'d'","MSGEDIT_MISS_CHAR","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_MISS_CHAR;"
"src\msgedit.c","477","msgedit_parse","","'e'","MSGEDIT_MISS_VICT","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_MISS_VICT;"
"src\msgedit.c","483","msgedit_parse","","'f'","MSGEDIT_MISS_ROOM","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_MISS_ROOM;"
"src\msgedit.c","489","msgedit_parse","","'g'","MSGEDIT_HIT_CHAR","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_HIT_CHAR;"
"src\msgedit.c","495","msgedit_parse","","'h'","MSGEDIT_HIT_VICT","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_HIT_VICT;"
"src\msgedit.c","501","msgedit_parse","","'i'","MSGEDIT_HIT_ROOM","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_HIT_ROOM;"
"src\msgedit.c","507","msgedit_parse","","'j'","MSGEDIT_GOD_CHAR","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_GOD_CHAR;"
"src\msgedit.c","513","msgedit_parse","","'k'","MSGEDIT_GOD_VICT","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_GOD_VICT;"
"src\msgedit.c","519","msgedit_parse","","'l'","MSGEDIT_GOD_ROOM","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_GOD_ROOM;"
"src\msgedit.c","550","msgedit_parse","","'s'","MSGEDIT_CONFIRM_SAVE","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_CONFIRM_SAVE;"
"src\msgedit.c","555","msgedit_parse","","'q'","MSGEDIT_CONFIRM_SAVE","OLC_MODE(d)","OLC_MODE(d) = MSGEDIT_CONFIRM_SAVE;"
"src\oasis.c","213","cleanup_olc","CLEANUP_STRUCTS","CLEANUP_STRUCTS","CON_PLAYING","STATE(d)","STATE(d) = CON_PLAYING;"
"src\oedit.c","183","oedit_type_supports_regen_mult","","","CON_OEDIT","STATE(d)","STATE(d) = CON_OEDIT;"
"src\oedit.c","340","oedit_disp_extradesc_menu","","'R'","OEDIT_EXTRADESC_MENU","OLC_MODE(d)","OLC_MODE(d) = OEDIT_EXTRADESC_MENU;"
"src\oedit.c","362","oedit_disp_prompt_apply_menu","","'R'","OEDIT_PROMPT_APPLY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_PROMPT_APPLY;"
"src\oedit.c","372","oedit_liquid_type","","'R'","OEDIT_VALUE_3","OLC_MODE(d)","OLC_MODE(d) = OEDIT_VALUE_3;"
"src\oedit.c","382","oedit_disp_apply_menu","","'R'","OEDIT_APPLY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_APPLY;"
"src\oedit.c","419","oedit_disp_val1_menu","","","OEDIT_VALUE_1","OLC_MODE(d)","OLC_MODE(d) = OEDIT_VALUE_1;"
"src\oedit.c","475","oedit_disp_val2_menu","ITEM_FREE2","ITEM_FREE2","OEDIT_VALUE_2","OLC_MODE(d)","OLC_MODE(d) = OEDIT_VALUE_2;"
"src\oedit.c","510","oedit_disp_val3_menu","ITEM_FOUNTAIN","ITEM_FOUNTAIN","OEDIT_VALUE_3","OLC_MODE(d)","OLC_MODE(d) = OEDIT_VALUE_3;"
"src\oedit.c","544","oedit_disp_val4_menu","ITEM_FOUNTAIN","ITEM_FOUNTAIN","OEDIT_VALUE_4","OLC_MODE(d)","OLC_MODE(d) = OEDIT_VALUE_4;"
"src\oedit.c","759","oedit_disp_menu","","","OEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = OEDIT_MAIN_MENU;"
"src\oedit.c","812","oedit_parse","","'Q'","OEDIT_CONFIRM_SAVESTRING","OLC_MODE(d)","OLC_MODE(d) = OEDIT_CONFIRM_SAVESTRING;"
"src\oedit.c","818","oedit_parse","","'1'","OEDIT_KEYWORD","OLC_MODE(d)","OLC_MODE(d) = OEDIT_KEYWORD;"
"src\oedit.c","822","oedit_parse","","'2'","OEDIT_SHORTDESC","OLC_MODE(d)","OLC_MODE(d) = OEDIT_SHORTDESC;"
"src\oedit.c","826","oedit_parse","","'3'","OEDIT_LONGDESC","OLC_MODE(d)","OLC_MODE(d) = OEDIT_LONGDESC;"
"src\oedit.c","829","oedit_parse","","'4'","OEDIT_ACTDESC","OLC_MODE(d)","OLC_MODE(d) = OEDIT_ACTDESC;"
"src\oedit.c","841","oedit_parse","","'5'","OEDIT_TYPE","OLC_MODE(d)","OLC_MODE(d) = OEDIT_TYPE;"
"src\oedit.c","845","oedit_parse","","'6'","OEDIT_EXTRAS","OLC_MODE(d)","OLC_MODE(d) = OEDIT_EXTRAS;"
"src\oedit.c","849","oedit_parse","","'7'","OEDIT_WEAR","OLC_MODE(d)","OLC_MODE(d) = OEDIT_WEAR;"
"src\oedit.c","853","oedit_parse","","'8'","OEDIT_WEIGHT","OLC_MODE(d)","OLC_MODE(d) = OEDIT_WEIGHT;"
"src\oedit.c","857","oedit_parse","","'9'","OEDIT_COST","OLC_MODE(d)","OLC_MODE(d) = OEDIT_COST;"
"src\oedit.c","862","oedit_parse","","'A'","OEDIT_COSTPERDAY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_COSTPERDAY;"
"src\oedit.c","867","oedit_parse","","'B'","OEDIT_TIMER","OLC_MODE(d)","OLC_MODE(d) = OEDIT_TIMER;"
"src\oedit.c","876","oedit_parse","","'R'","OEDIT_REGEN_MULT","OLC_MODE(d)","OLC_MODE(d) = OEDIT_REGEN_MULT;"
"src\oedit.c","906","oedit_parse","","'M'","OEDIT_LEVEL","OLC_MODE(d)","OLC_MODE(d) = OEDIT_LEVEL;"
"src\oedit.c","911","oedit_parse","","'P'","OEDIT_PERM","OLC_MODE(d)","OLC_MODE(d) = OEDIT_PERM;"
"src\oedit.c","921","oedit_parse","","'Y'","OEDIT_REFERENCES","OLC_MODE(d)","OLC_MODE(d) = OEDIT_REFERENCES;"
"src\oedit.c","926","oedit_parse","","'W'","OEDIT_COPY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_COPY;"
"src\oedit.c","931","oedit_parse","","'X'","OEDIT_DELETE","OLC_MODE(d)","OLC_MODE(d) = OEDIT_DELETE;"
"src\oedit.c","1195","oedit_parse","OEDIT_PROMPT_APPLY","OEDIT_PROMPT_APPLY","OEDIT_APPLY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_APPLY;"
"src\oedit.c","1221","oedit_parse","OEDIT_APPLY","OEDIT_APPLY","OEDIT_APPLYMOD","OLC_MODE(d)","OLC_MODE(d) = OEDIT_APPLYMOD;"
"src\oedit.c","1258","oedit_parse","","1","OEDIT_EXTRADESC_KEY","OLC_MODE(d)","OLC_MODE(d) = OEDIT_EXTRADESC_KEY;"
"src\oedit.c","1263","oedit_parse","","2","OEDIT_EXTRADESC_DESCRIPTION","OLC_MODE(d)","OLC_MODE(d) = OEDIT_EXTRADESC_DESCRIPTION;"
"src\oedit.c","1311","oedit_parse","OEDIT_DELETE","OEDIT_DELETE","OEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = OEDIT_MAIN_MENU;"
"src\prefedit.c","180","prefedit_disp_main_menu","","","PREFEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_MAIN_MENU;"
"src\prefedit.c","290","prefedit_disp_toggles_menu","","","PREFEDIT_TOGGLE_MENU","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_TOGGLE_MENU;"
"src\prefedit.c","307","prefedit_disp_color_menu","","","PREFEDIT_COLOR","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_COLOR;"
"src\prefedit.c","324","prefedit_disp_syslog_menu","","","PREFEDIT_SYSLOG","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_SYSLOG;"
"src\prefedit.c","361","prefedit_parse","","'Q'","PREFEDIT_CONFIRM_SAVE","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_CONFIRM_SAVE;"
"src\prefedit.c","374","prefedit_parse","","'L'","PREFEDIT_PAGELENGTH","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_PAGELENGTH;"
"src\prefedit.c","380","prefedit_parse","","'S'","PREFEDIT_SCREENWIDTH","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_SCREENWIDTH;"
"src\prefedit.c","386","prefedit_parse","","'W'","PREFEDIT_WIMPY","OLC_MODE(d)","OLC_MODE(d) = PREFEDIT_WIMPY;"
"src\prefedit.c","909","prefedit_Restore_Defaults","","","CON_PREFEDIT","STATE(d)","STATE(d) = CON_PREFEDIT;"
"src\qedit.c","185","qedit_save_to_disk","","","CON_QEDIT","STATE(d)","STATE(d) = CON_QEDIT;"
"src\qedit.c","351","qedit_disp_menu","AQ_MOB_SAVE","AQ_MOB_SAVE","QEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = QEDIT_MAIN_MENU;"
"src\qedit.c","359","qedit_disp_type_menu","AQ_MOB_SAVE","AQ_MOB_SAVE","QEDIT_TYPES","OLC_MODE(d)","OLC_MODE(d) = QEDIT_TYPES;"
"src\qedit.c","372","qedit_disp_flag_menu","AQ_MOB_SAVE","AQ_MOB_SAVE","QEDIT_FLAGS","OLC_MODE(d)","OLC_MODE(d) = QEDIT_FLAGS;"
"src\qedit.c","443","qedit_parse","","'Q'","QEDIT_CONFIRM_SAVESTRING","OLC_MODE(d)","OLC_MODE(d) = QEDIT_CONFIRM_SAVESTRING;"
"src\qedit.c","449","qedit_parse","","'X'","QEDIT_CONFIRM_DELETE","OLC_MODE(d)","OLC_MODE(d) = QEDIT_CONFIRM_DELETE;"
"src\qedit.c","453","qedit_parse","","'1'","QEDIT_NAME","OLC_MODE(d)","OLC_MODE(d) = QEDIT_NAME;"
"src\qedit.c","457","qedit_parse","","'2'","QEDIT_DESC","OLC_MODE(d)","OLC_MODE(d) = QEDIT_DESC;"
"src\qedit.c","461","qedit_parse","","'3'","QEDIT_INFO","OLC_MODE(d)","OLC_MODE(d) = QEDIT_INFO;"
"src\qedit.c","474","qedit_parse","","'4'","QEDIT_COMPLETE","OLC_MODE(d)","OLC_MODE(d) = QEDIT_COMPLETE;"
"src\qedit.c","487","qedit_parse","","'5'","QEDIT_ABANDON","OLC_MODE(d)","OLC_MODE(d) = QEDIT_ABANDON;"
"src\qedit.c","500","qedit_parse","","'6'","QEDIT_FLAGS","OLC_MODE(d)","OLC_MODE(d) = QEDIT_FLAGS;"
"src\qedit.c","504","qedit_parse","","'7'","QEDIT_TYPES","OLC_MODE(d)","OLC_MODE(d) = QEDIT_TYPES;"
"src\qedit.c","508","qedit_parse","","'8'","QEDIT_QUESTMASTER","OLC_MODE(d)","OLC_MODE(d) = QEDIT_QUESTMASTER;"
"src\qedit.c","512","qedit_parse","","'9'","QEDIT_TARGET","OLC_MODE(d)","OLC_MODE(d) = QEDIT_TARGET;"
"src\qedit.c","517","qedit_parse","","'A'","QEDIT_QUANTITY","OLC_MODE(d)","OLC_MODE(d) = QEDIT_QUANTITY;"
"src\qedit.c","522","qedit_parse","","'B'","QEDIT_POINTSCOMP","OLC_MODE(d)","OLC_MODE(d) = QEDIT_POINTSCOMP;"
"src\qedit.c","527","qedit_parse","","'C'","QEDIT_POINTSQUIT","OLC_MODE(d)","OLC_MODE(d) = QEDIT_POINTSQUIT;"
"src\qedit.c","532","qedit_parse","","'D'","QEDIT_LEVELMIN","OLC_MODE(d)","OLC_MODE(d) = QEDIT_LEVELMIN;"
"src\qedit.c","537","qedit_parse","","'E'","QEDIT_LEVELMAX","OLC_MODE(d)","OLC_MODE(d) = QEDIT_LEVELMAX;"
"src\qedit.c","542","qedit_parse","","'F'","QEDIT_PREREQ","OLC_MODE(d)","OLC_MODE(d) = QEDIT_PREREQ;"
"src\qedit.c","547","qedit_parse","","'G'","QEDIT_GOLD","OLC_MODE(d)","OLC_MODE(d) = QEDIT_GOLD;"
"src\qedit.c","552","qedit_parse","","'T'","QEDIT_EXP","OLC_MODE(d)","OLC_MODE(d) = QEDIT_EXP;"
"src\qedit.c","557","qedit_parse","","'O'","QEDIT_OBJ","OLC_MODE(d)","OLC_MODE(d) = QEDIT_OBJ;"
"src\qedit.c","562","qedit_parse","","'L'","QEDIT_TIMELIMIT","OLC_MODE(d)","OLC_MODE(d) = QEDIT_TIMELIMIT;"
"src\qedit.c","567","qedit_parse","","'N'","QEDIT_NEXTQUEST","OLC_MODE(d)","OLC_MODE(d) = QEDIT_NEXTQUEST;"
"src\qedit.c","572","qedit_parse","","'P'","QEDIT_PREVQUEST","OLC_MODE(d)","OLC_MODE(d) = QEDIT_PREVQUEST;"
"src\qedit.c","615","qedit_parse","QEDIT_TYPES","QEDIT_TYPES","QEDIT_RETURNMOB","OLC_MODE(d)","OLC_MODE(d) = QEDIT_RETURNMOB;"
"src\redit.c","156","","","","CON_REDIT","STATE(d)","STATE(d) = CON_REDIT;"
"src\redit.c","355","redit_disp_extradesc_menu","","'R'","REDIT_EXTRADESC_MENU","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXTRADESC_MENU;"
"src\redit.c","399","redit_disp_exit_menu","","'R'","REDIT_EXIT_MENU","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_MENU;"
"src\redit.c","426","redit_disp_flag_menu","","","REDIT_FLAGS","OLC_MODE(d)","OLC_MODE(d) = REDIT_FLAGS;"
"src\redit.c","435","redit_disp_sector_menu","","","REDIT_SECTOR","OLC_MODE(d)","OLC_MODE(d) = REDIT_SECTOR;"
"src\redit.c","541","redit_disp_menu","","","REDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = REDIT_MAIN_MENU;"
"src\redit.c","760","redit_disp_resets_menu","","'V'","REDIT_RESETS_MENU","OLC_MODE(d)","OLC_MODE(d) = REDIT_RESETS_MENU;"
"src\redit.c","813","redit_parse","","'Q'","REDIT_CONFIRM_SAVESTRING","OLC_MODE(d)","OLC_MODE(d) = REDIT_CONFIRM_SAVESTRING;"
"src\redit.c","819","redit_parse","","'1'","REDIT_NAME","OLC_MODE(d)","OLC_MODE(d) = REDIT_NAME;"
"src\redit.c","822","redit_parse","","'2'","REDIT_DESC","OLC_MODE(d)","OLC_MODE(d) = REDIT_DESC;"
"src\redit.c","916","redit_parse","","'Y'","REDIT_REFERENCES","OLC_MODE(d)","OLC_MODE(d) = REDIT_REFERENCES;"
"src\redit.c","921","redit_parse","","'W'","REDIT_COPY","OLC_MODE(d)","OLC_MODE(d) = REDIT_COPY;"
"src\redit.c","931","redit_parse","","'X'","REDIT_DELETE","OLC_MODE(d)","OLC_MODE(d) = REDIT_DELETE;"
"src\redit.c","1000","redit_parse","","'1'","REDIT_EXIT_NUMBER","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_NUMBER;"
"src\redit.c","1004","redit_parse","","'2'","REDIT_EXIT_DESCRIPTION","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_DESCRIPTION;"
"src\redit.c","1014","redit_parse","","'3'","REDIT_EXIT_KEYWORD","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_KEYWORD;"
"src\redit.c","1018","redit_parse","","'4'","REDIT_EXIT_KEY","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_KEY;"
"src\redit.c","1022","redit_parse","","'5'","REDIT_EXIT_DOORFLAGS","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXIT_DOORFLAGS;"
"src\redit.c","1119","redit_parse","","1","REDIT_EXTRADESC_KEY","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXTRADESC_KEY;"
"src\redit.c","1123","redit_parse","","2","REDIT_EXTRADESC_DESCRIPTION","OLC_MODE(d)","OLC_MODE(d) = REDIT_EXTRADESC_DESCRIPTION;"
"src\redit.c","1171","redit_parse","REDIT_DELETE","REDIT_DELETE","REDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = REDIT_MAIN_MENU;"
"src\redit.c","1183","redit_parse","","'A'","REDIT_RESETS_ADD_MOB","OLC_MODE(d)","OLC_MODE(d) = REDIT_RESETS_ADD_MOB;"
"src\redit.c","1188","redit_parse","","'B'","REDIT_RESETS_ADD_OBJ","OLC_MODE(d)","OLC_MODE(d) = REDIT_RESETS_ADD_OBJ;"
"src\redit.c","1193","redit_parse","","'D'","REDIT_RESETS_DELETE","OLC_MODE(d)","OLC_MODE(d) = REDIT_RESETS_DELETE;"
"src\sedit.c","165","sedit_save_to_disk","","","CON_SEDIT","STATE(d)","STATE(d) = CON_SEDIT;"
"src\sedit.c","241","sedit_products_menu","","","SEDIT_PRODUCTS_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_PRODUCTS_MENU;"
"src\sedit.c","267","sedit_compact_rooms_menu","","","SEDIT_ROOMS_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_ROOMS_MENU;"
"src\sedit.c","298","sedit_rooms_menu","","","SEDIT_ROOMS_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_ROOMS_MENU;"
"src\sedit.c","322","sedit_namelist_menu","","","SEDIT_NAMELIST_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NAMELIST_MENU;"
"src\sedit.c","339","sedit_shop_flags_menu","","","SEDIT_SHOP_FLAGS","OLC_MODE(d)","OLC_MODE(d) = SEDIT_SHOP_FLAGS;"
"src\sedit.c","356","sedit_no_trade_menu","","","SEDIT_NOTRADE","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOTRADE;"
"src\sedit.c","371","sedit_types_menu","","","SEDIT_TYPE_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_TYPE_MENU;"
"src\sedit.c","430","sedit_disp_menu","","","SEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = SEDIT_MAIN_MENU;"
"src\sedit.c","476","sedit_parse","","'W'","SEDIT_COPY","OLC_MODE(d)","OLC_MODE(d) = SEDIT_COPY;"
"src\sedit.c","482","sedit_parse","","'Q'","SEDIT_CONFIRM_SAVESTRING","OLC_MODE(d)","OLC_MODE(d) = SEDIT_CONFIRM_SAVESTRING;"
"src\sedit.c","487","sedit_parse","","'0'","SEDIT_KEEPER","OLC_MODE(d)","OLC_MODE(d) = SEDIT_KEEPER;"
"src\sedit.c","491","sedit_parse","","'1'","SEDIT_OPEN1","OLC_MODE(d)","OLC_MODE(d) = SEDIT_OPEN1;"
"src\sedit.c","495","sedit_parse","","'2'","SEDIT_CLOSE1","OLC_MODE(d)","OLC_MODE(d) = SEDIT_CLOSE1;"
"src\sedit.c","499","sedit_parse","","'3'","SEDIT_OPEN2","OLC_MODE(d)","OLC_MODE(d) = SEDIT_OPEN2;"
"src\sedit.c","503","sedit_parse","","'4'","SEDIT_CLOSE2","OLC_MODE(d)","OLC_MODE(d) = SEDIT_CLOSE2;"
"src\sedit.c","507","sedit_parse","","'5'","SEDIT_BUY_PROFIT","OLC_MODE(d)","OLC_MODE(d) = SEDIT_BUY_PROFIT;"
"src\sedit.c","511","sedit_parse","","'6'","SEDIT_SELL_PROFIT","OLC_MODE(d)","OLC_MODE(d) = SEDIT_SELL_PROFIT;"
"src\sedit.c","515","sedit_parse","","'7'","SEDIT_NOITEM1","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOITEM1;"
"src\sedit.c","519","sedit_parse","","'8'","SEDIT_NOITEM2","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOITEM2;"
"src\sedit.c","523","sedit_parse","","'9'","SEDIT_NOCASH1","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOCASH1;"
"src\sedit.c","528","sedit_parse","","'A'","SEDIT_NOCASH2","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOCASH2;"
"src\sedit.c","533","sedit_parse","","'B'","SEDIT_NOBUY","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NOBUY;"
"src\sedit.c","538","sedit_parse","","'C'","SEDIT_BUY","OLC_MODE(d)","OLC_MODE(d) = SEDIT_BUY;"
"src\sedit.c","543","sedit_parse","","'D'","SEDIT_SELL","OLC_MODE(d)","OLC_MODE(d) = SEDIT_SELL;"
"src\sedit.c","590","sedit_parse","","'D'","SEDIT_DELETE_TYPE","OLC_MODE(d)","OLC_MODE(d) = SEDIT_DELETE_TYPE;"
"src\sedit.c","603","sedit_parse","","'A'","SEDIT_NEW_PRODUCT","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NEW_PRODUCT;"
"src\sedit.c","608","sedit_parse","","'D'","SEDIT_DELETE_PRODUCT","OLC_MODE(d)","OLC_MODE(d) = SEDIT_DELETE_PRODUCT;"
"src\sedit.c","621","sedit_parse","","'A'","SEDIT_NEW_ROOM","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NEW_ROOM;"
"src\sedit.c","634","sedit_parse","","'D'","SEDIT_DELETE_ROOM","OLC_MODE(d)","OLC_MODE(d) = SEDIT_DELETE_ROOM;"
"src\sedit.c","717","sedit_parse","SEDIT_TYPE_MENU","SEDIT_TYPE_MENU","SEDIT_NAMELIST","OLC_MODE(d)","OLC_MODE(d) = SEDIT_NAMELIST;"
"src\tedit.c","60","tedit_string_cleanup","STRINGADD_ABORT","STRINGADD_ABORT","CON_PLAYING","STATE(d)","STATE(d) = CON_PLAYING;"
"src\zedit.c","224","","","","CON_ZEDIT","STATE(d)","STATE(d) = CON_ZEDIT;"
"src\zedit.c","429","zedit_disp_flag_menu","","'O'","ZEDIT_ZONE_FLAGS","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ZONE_FLAGS;"
"src\zedit.c","594","zedit_disp_menu","","'V'","ZEDIT_MAIN_MENU","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_MAIN_MENU;"
"src\zedit.c","614","zedit_disp_comtype","","'V'","ZEDIT_COMMAND_TYPE","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_COMMAND_TYPE;"
"src\zedit.c","626","zedit_disp_arg1","","'M'","ZEDIT_ARG1","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ARG1;"
"src\zedit.c","633","zedit_disp_arg1","","'G'","ZEDIT_ARG1","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ARG1;"
"src\zedit.c","644","zedit_disp_arg1","","'V'","ZEDIT_ARG1","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ARG1;"
"src\zedit.c","693","zedit_disp_arg2","","'V'","ZEDIT_ARG2","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ARG2;"
"src\zedit.c","730","zedit_disp_arg3","","'G'","ZEDIT_ARG3","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_ARG3;"
"src\zedit.c","755","zedit_disp_levels","","'G'","ZEDIT_LEVELS","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_LEVELS;"
"src\zedit.c","796","zedit_parse","","'Q'","ZEDIT_CONFIRM_SAVESTRING","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_CONFIRM_SAVESTRING;"
"src\zedit.c","814","zedit_parse","","'N'","ZEDIT_NEW_ENTRY","OLC_MODE(d)","OLC_MODE(d) = ZEDIT_NEW_ENTRY;"
